feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
285,85.53273335899515,D,717,44.96684429985609,D,292,50.63200586881383,C,296,89.15012484995925,C
516,14.876377904890305,C,189,52.446408956587774,A,691,31.040577235268096,A,707,74.98306651677771,D
977,54.87413174870338,A,663,31.705852333401168,A,378,9.34845184587098,C,692,53.49829185751598,C
99,1.7928059267045031,B,8,48.626031266838,C,416,55.199946341382756,B,258,99.00607160868228,D
397,10.414271123362218,C,332,74.59230411236993,D,344,31.290304997444093,A,985,27.253428468608405,A
489,6.366962676393313,C,612,48.75216464890385,B,377,94.72173890843145,D,437,22.58277566399959,B
39,72.82232536753321,B,16,32.16368331590786,A,485,59.5601018863645,A,707,34.145482675166996,A
271,9.024896823882713,B,666,10.504099435043276,C,146,29.221445726900907,D,651,53.125552334863976,A
887,71.92884517432022,A,669,92.89789053322151,A,655,53.33318691920583,B,523,39.29688584952789,C
797,25.712845736647754,D,93,87.29412445738767,A,532,54.41004350887316,C,778,83.1206087233675,C
157,87.893583108997,C,262,79.34512939162249,B,570,72.9493987648533,D,540,89.5545526132618,D
75,81.5018488480176,C,549,69.71302542041394,C,296,90.31802999351477,A,119,96.70009980216406,A
884,95.82519153005238,A,161,52.03547856060776,B,578,96.29676853362793,B,395,82.006863433056,D
800,88.49243953034515,D,351,89.84228182612259,B,345,72.07118625530804,D,497,61.203132953362385,A
130,93.39961249251837,A,174,79.37844976690795,C,397,55.045410848659266,A,249,61.74790466846126,B
687,86.01549725481746,C,317,81.78507334062179,D,475,23.26827656081593,B,7,19.462651955393255,C
974,69.64480816087068,C,937,31.64549682694718,B,525,40.89991224918141,A,413,27.058013670619502,C
84,17.85565606041816,B,18,42.922369066837426,D,574,49.39011009809767,C,961,99.72868578576558,D
22,27.899044366555202,B,486,70.9734241482026,A,924,13.708744156618957,D,436,26.86854100120304,C
459,22.059969646897034,D,367,37.735168017567624,C,46,26.383976842248227,A,655,47.22048028927346,A
539,60.754992978162356,C,351,49.90349067427262,C,911,98.4608080218871,B,519,39.145696715283464,A
707,50.85837385938654,C,528,65.00478380280722,A,605,75.91231514119448,C,452,69.13758667237701,B
849,86.84091971868394,B,872,44.33808175684382,A,981,48.718663593855034,A,567,34.2141704587412,C
382,95.31461378340849,A,435,79.5109211091261,A,428,23.37722390961462,D,899,68.61204595842031,C
748,41.08112907219629,A,933,12.511605049566981,B,223,57.771318744164965,B,20,96.11939435075281,B
440,51.128704774800426,C,270,72.08759446841971,B,23,23.955641787479227,B,892,25.986280697291967,B
604,97.18011932360977,C,871,15.375796000516516,B,869,20.117767816390725,C,3,37.69703301713955,D
989,28.347655220691212,D,68,93.84612583792406,B,67,10.281881804683351,A,413,34.87533799850773,D
21,79.44668676052255,D,30,32.089730388800916,B,626,35.2394507261677,C,20,30.735370322736237,B
303,23.29875033118938,B,316,79.74780374290764,D,483,54.63059562653537,B,778,27.758201931723402,C
976,68.46455142710192,C,821,52.62028083275893,D,206,16.773434176013126,D,445,63.37422546414259,C
869,26.107947136217852,A,737,10.017619592199539,B,578,20.84311236092439,B,227,55.26288045163615,C
955,88.4896054943073,D,164,58.67609858471886,C,562,39.722783604602846,A,346,51.35799904675896,C
84,56.586316429931,B,926,91.30559595137441,C,653,49.46363225813203,B,862,80.25816055761167,B
774,19.407430446564074,B,320,16.566206039352487,D,258,76.4660347373541,D,730,15.506491734501427,B
659,23.212548394150115,A,14,32.80938798672234,D,972,57.09618833942,D,677,17.802808845865243,D
953,49.891070375101926,D,279,44.47670842481628,C,987,62.15240594822882,C,340,51.793045451482286,B
453,96.198600531913,A,432,28.230253270724717,C,546,69.92483478057618,B,51,36.01898822229635,C
387,77.1945742244818,B,668,94.43416799889974,C,808,45.647310511699914,A,373,18.205101399062954,B
507,49.34265463975866,C,634,38.37252621603809,D,253,34.97020012970394,D,682,69.37263353212425,D
257,34.434195311659494,A,263,66.14814379008219,D,581,80.24165334686698,D,969,50.11142846887899,C
570,55.37758084149582,B,682,23.167759672636524,C,189,83.00372128790335,A,971,21.02158502906233,B
892,75.08772250943335,C,522,22.750887810683174,D,153,16.244227096182232,B,353,27.17612338218996,B
934,78.6089302568272,C,964,18.40908422478997,B,715,95.3835829766235,D,30,72.58221332245775,A
527,33.13627101159752,D,172,44.04641408914561,C,77,93.06235084894337,C,478,33.419848999584026,C
162,72.39476755317385,D,358,53.752962026715345,A,703,87.2169034633106,D,244,21.247330569559892,C
957,66.12108922358243,B,13,2.0640684094065955,C,540,42.84318345020568,A,557,96.59450485212115,D
163,95.9521169076331,A,725,83.45941933369834,D,725,84.37566264451988,B,727,9.71642406988989,D
832,93.17793876029347,C,673,51.762635360578784,A,369,63.17779734383205,D,868,15.544489354879142,D
793,79.14855323475413,D,232,16.563782418226772,A,568,21.334079192357315,D,408,72.01057625092582,D
792,72.61607419663791,D,476,7.662037937795887,C,624,77.71341893573948,B,415,43.14541720868388,A
524,28.13011738072331,A,471,7.256730415803475,B,755,41.20340451520456,B,23,75.5401990568408,D
786,84.7505603537548,D,160,26.50670519899437,B,154,29.924292502488683,C,53,55.72502846614291,A
271,43.32306466762325,B,639,50.42992264912691,D,155,87.95092941264929,D,42,4.981333811764627,D
492,27.951813708098424,A,560,86.16371406429684,A,794,86.36545009771233,C,676,68.7306457078039,C
208,39.031915037392785,C,261,90.39357726219944,B,271,86.57295117817543,C,616,80.77057309741798,A
539,83.75761351163429,B,573,83.40046407796099,D,562,86.09283247932595,A,881,55.71481218513092,C
584,15.714688342210616,C,634,33.52778334395165,A,509,55.868680346031525,D,162,31.448369989353832,D
60,46.15971537086242,C,602,31.349217418903834,D,390,62.07511249947262,B,853,2.536662721374265,D
430,49.74340185841948,D,359,98.75837617034476,B,68,94.93769063722932,C,154,90.76155996905037,A
985,4.626340062283121,B,255,68.44678236875843,D,132,13.804772151858781,A,327,70.99099357210743,D
657,20.37885692526837,B,602,31.190242184496636,D,670,80.81987728233615,A,409,5.434891160768801,D
605,82.84750042900978,A,515,33.578935080155546,B,845,53.10050612216692,D,515,84.2185897898133,C
309,83.2459714708813,B,280,44.029799491759,B,265,97.86234526804566,A,373,6.2530539934199645,A
520,29.94909330454055,A,117,62.55886308465891,D,682,64.28315084080847,A,555,71.43613557625558,D
591,87.61482622519469,B,610,89.89993683719621,B,782,17.091874776591034,D,466,69.71265157400587,D
27,77.40651096776644,C,162,20.632404849944514,C,220,81.73360686943694,C,902,91.69866301251645,D
686,42.37284089574553,A,852,9.355936370761796,C,552,67.59448486330639,A,566,17.377539671517674,D
562,75.09222809609875,B,887,41.16946027146902,C,899,15.74385113622522,C,820,57.159853754989676,D
199,96.17212848828582,A,990,25.300092778447084,A,937,1.8902239794730458,C,494,54.92568278620696,C
387,46.43800208846953,D,298,58.02723467047123,C,989,54.82108243920381,C,525,4.4629426220229265,B
349,24.604290716394882,D,916,70.22226887759473,C,289,24.907421974048795,B,450,64.1924690482947,A
960,94.23983350496543,A,297,31.76285941802556,C,79,86.85690741297184,D,624,26.148905373888695,B
940,60.77068456776239,A,594,68.85967759733687,B,751,25.84206421620739,D,56,33.9166651310451,A
693,11.421251085562103,C,358,34.97157823092285,B,572,66.62275933509542,C,104,24.89403830744864,D
536,57.69559876981226,B,660,63.86184582695995,B,320,35.16788061864386,A,175,6.536396217430407,D
828,50.557508055381575,D,518,63.673019867992586,B,318,35.68148694327604,B,973,17.496185221620546,D
378,85.70330051348077,D,378,28.53781063874273,B,487,18.999668899579696,B,961,21.523497144028056,A
899,53.538823786588615,B,697,63.93655241931015,C,847,50.76945068925176,D,322,58.15523094523264,C
916,26.268011000084062,D,426,38.71455447664193,C,391,58.347898092552526,B,68,14.36067141255255,C
558,67.88876232262396,D,764,34.30903949170586,B,749,58.52035426018257,C,525,92.15067561114726,C
527,54.714969801022434,A,537,29.63948695958277,D,588,85.80440535258275,C,798,23.94687101967268,C
153,24.07141819842037,D,553,35.218880753294606,B,818,65.58238145787314,D,492,65.52272153523147,A
734,57.78915793634788,D,169,78.88774431405365,C,39,74.28354548800469,D,332,16.600561885880207,D
206,82.33202221107892,D,515,25.272702603079203,C,199,33.021371422377364,B,673,79.71813704064057,D
455,3.8285208546770333,B,364,68.51675310948467,B,943,42.64787746184889,A,678,8.079759603176583,C
273,63.45425282586606,C,683,90.16143791310911,A,105,2.8109680881197736,B,299,74.02173850018197,A
894,35.608934382654816,A,430,35.69246516242165,D,582,8.831824587754245,D,880,39.92337815861621,D
236,29.974473130182993,C,569,3.92169438499514,B,794,39.126843863662614,C,866,47.086411159132474,C
852,39.866187285750016,D,83,3.4359968833740204,C,507,21.76363972217463,C,771,37.26559867151536,A
740,34.86024376055018,D,330,14.810785946680129,D,570,81.4829801938778,A,43,40.802697301672154,B
521,83.39167156413572,D,691,11.894439466767892,A,329,67.97216272063882,A,841,1.5271954084767918,D
678,28.204983266022154,C,133,75.06043973727189,D,691,97.06024249378642,B,199,3.588785173508391,C
944,73.58214928755196,B,598,30.19022097382989,B,984,88.81636230668495,C,644,79.59968687827183,C
956,10.311922202630283,B,457,65.59846758646775,C,308,97.78844132980963,B,92,22.13501664919823,C
831,95.18824087595713,A,353,5.203088136811006,C,222,37.16223812615846,A,490,61.122439571229776,C
726,62.60934708760663,C,783,30.278287331736113,C,656,48.953255037839014,D,544,65.67921619236178,C
501,70.96513912741145,B,344,24.180477233050766,D,816,37.8899487891226,B,769,70.10013775041155,B
117,30.505893877350648,A,94,28.41117052488392,B,27,96.4662669331792,B,909,60.13682871916705,A
386,41.79756030210335,D,382,19.881059144246144,B,673,40.868160707024664,C,36,63.249895334554964,A
344,23.15406024082665,D,868,62.17368608912966,D,151,12.559428055405874,C,282,58.568967320332575,C
584,93.32107249442016,A,762,66.60461409601001,D,173,25.800479461994843,C,205,92.8896875696977,D
395,49.32234026303639,B,295,15.69808355784277,A,723,43.057195849714745,B,662,66.7939362919721,B
64,63.41436345014101,C,198,74.37345247686102,C,868,60.696405401454015,C,856,35.940561235755645,C
717,73.69293102254083,A,79,25.754502149604264,D,979,62.19056124784677,C,651,36.30700184097021,C
721,37.73950301885436,B,678,29.009327747456975,C,22,76.11957813563392,A,793,8.88106993960396,C
72,72.29006379937498,A,551,83.05202554551863,A,810,65.1388137203792,C,847,99.18674254321694,C
789,67.92325648587767,B,820,90.21542561184802,B,877,49.66186659027012,D,173,89.18579648082516,A
274,70.86027405352071,D,214,82.65087503337391,C,545,3.986983516868744,A,676,5.263821045361438,D
990,49.43376012025667,A,643,15.628519214741985,D,621,69.80780995254656,B,614,86.3161162912305,D
320,38.910800846870096,C,669,99.92749587455545,D,394,9.460351175122284,B,290,14.703989701081282,C
338,22.986136632689995,A,989,67.54338606345446,A,47,47.41232586767346,C,418,24.66584535932851,C
366,82.6380089272884,D,894,51.5561935325297,C,608,89.7432256923675,D,288,68.39777002743566,C
495,61.22665460663619,D,159,95.52929936759013,B,125,60.09101044590232,A,102,73.29123160722816,C
607,44.990867413652005,B,834,81.92065914723275,B,335,20.697511010776147,C,665,51.06922409442726,B
166,94.45559476435052,D,739,69.48256092324493,D,295,80.9878626363689,A,451,96.80660941685518,D
544,5.736042438196842,B,557,84.0013275997312,A,890,30.740503224213395,C,955,49.47188312434974,B
11,85.16702257529971,D,201,39.16119174451469,D,814,58.14981308191943,A,121,26.57766791125115,A
301,99.76067670165126,B,22,68.75940609858114,D,840,63.94903910135893,A,57,1.8969293465417163,B
729,88.80726897740387,C,339,19.867421854247038,D,819,73.38102794483585,B,107,86.86277905403409,B
801,81.2332219759469,B,242,98.8120628914431,D,537,7.433274450731679,A,239,40.1356458012047,B
102,38.05629334722614,B,741,59.30918830924694,A,594,85.57244611330783,D,413,78.47122784262528,A
425,23.900104043967055,C,906,81.60948749609544,D,911,12.271182105342652,B,21,77.6115214155156,D
392,73.75020152946051,B,238,41.32664817257236,C,570,10.35885908193989,C,585,5.313105220786829,B
779,31.152961262568272,B,149,76.1002931082429,D,955,46.23157101652798,C,853,82.33582132792942,D
214,18.427928533342097,C,785,39.35110504746669,D,538,37.8459785201163,A,533,29.625633083280714,D
691,78.86606282325553,D,579,59.4105036090977,B,297,6.406753708605705,B,967,84.28185312431424,A
88,31.941821571435497,A,7,78.0353467529449,B,44,17.43405154436937,B,943,49.725021512983275,D
553,91.5297312192465,B,233,12.530917416327618,A,597,44.482131028456706,C,416,59.56750388718057,A
401,84.2226318370934,D,869,36.321799285595176,A,22,83.07814568026507,D,918,11.035687053234293,B
588,84.91639262141626,A,804,54.94875794863359,C,878,13.00913355784208,D,298,38.54960812898339,D
889,77.3854028795268,C,768,34.06577290272875,D,226,11.348507043556683,B,11,97.11852919946121,C
46,88.20726095369893,B,579,31.60755624081022,B,549,80.67811079275708,B,570,92.6631563249784,C
672,80.76894232563389,B,762,28.884744868688504,C,374,49.73923610065266,C,354,99.42593179861888,C
463,60.64862499389814,C,77,23.551390359126792,C,613,36.664675424246525,B,974,51.51134828168942,B
592,30.286449139604454,B,489,85.04155169300743,A,654,46.67401058112239,C,752,82.00914958051918,D
310,88.93271012820075,A,926,92.44522381065865,B,4,41.673822223958545,D,809,46.049855397166155,D
86,84.219758654546,A,87,70.31677536747648,D,24,78.40752289311818,B,86,94.1987281981146,D
92,47.81505289884396,C,764,3.9699517637425963,A,962,1.9234088780806329,D,921,98.61305955861322,D
660,4.868789914193563,B,967,78.8370863177712,C,703,43.88269928372921,D,656,87.90149370614466,C
673,64.21582901278944,D,222,53.66204427042116,C,833,16.72661215260975,A,225,62.495163190311835,B
714,6.009088513981592,B,413,76.05289870047702,B,322,31.520298860872426,C,194,98.90643964263046,B
936,92.70171622299232,C,584,44.29649899262014,B,781,12.104948352593365,C,103,98.39052919885248,B
928,96.2014944059054,D,202,5.086909573963465,D,539,43.27182207506605,C,876,48.03282764727496,D
242,19.75952444406082,A,929,68.492753601803,B,372,64.6862183502993,A,838,31.07336993600375,D
865,67.96254842743609,A,571,44.96872076034393,B,593,66.49773011905525,C,674,19.554653719212688,A
2,10.134631451713513,D,276,87.5303060589794,A,633,79.87762898394224,A,302,68.02422922461383,D
225,73.22217592873909,D,221,74.07565574532131,A,365,81.68612872639602,B,48,4.444967378390302,D
801,35.381478949114786,C,157,36.59661303000313,D,913,60.17561191047632,A,746,76.6189550151142,B
745,68.42396106131409,B,181,72.68411401859804,A,69,35.961849629274916,D,293,6.080723129619877,A
973,37.91477441101561,A,725,50.02565134550355,D,472,6.080233001252444,C,22,27.2718223767075,A
926,15.411183473490338,B,129,20.74495127369497,A,505,4.551128765051997,A,848,50.30173145494988,D
929,41.20488806975323,A,243,42.56874562458196,C,313,12.213047357907314,A,647,10.645860197567506,B
589,12.154679136844212,B,930,23.033677056355945,A,72,98.399311686903,A,175,4.5934692616065,D
116,58.11144422271764,A,172,1.492675473899334,D,246,78.81176585748985,A,333,48.500433400881334,A
666,5.054201682798498,B,503,25.43278158532545,A,758,41.0823529430463,B,881,88.78886739109952,A
918,53.20464828038611,C,480,21.742611264916786,B,765,47.15391575835979,B,754,41.42312811481778,B
103,88.75049606245855,A,877,1.4293539600032492,C,876,74.00075304481967,B,17,20.82765507437473,B
194,83.94945374181691,C,270,78.60861144192157,A,73,51.92566350023795,C,771,41.42671743252872,C
166,88.39538826302318,A,421,8.621508878914366,C,786,36.68120802507223,A,396,72.54081317896589,D
871,92.28283141058363,A,163,45.45684831994933,C,528,35.60650529022217,B,710,5.094901218110849,D
90,11.348260899693729,A,955,42.37043439400942,C,691,21.754524721900406,C,76,4.043799440501569,D
686,13.745973084695594,B,24,18.959403613248806,C,864,88.6755482032212,D,203,46.815414097042364,A
122,56.14367382499973,A,497,96.71998214720071,B,40,42.001229070453526,D,233,67.99272917132603,B
143,89.50329417401849,C,193,60.769626887758974,B,39,75.48393074816697,C,787,61.76195948482757,D
994,97.46059619587903,B,878,81.53779152675875,D,56,57.80244754877933,A,671,64.14430602863868,B
106,5.5799298166599955,B,390,50.11791516626007,D,885,75.65527156330269,A,115,17.40607429732667,B
887,36.22163433586535,A,497,72.55837981991839,D,745,32.7700846451128,D,770,54.33479548944577,D
428,22.07653121133935,D,964,97.00814162286404,D,566,75.44886659950228,A,749,38.41435077700106,B
305,75.84061904419356,B,806,35.49213596650705,C,172,79.20686102901244,A,96,11.939041587150797,B
872,64.37919298516616,A,129,50.9221214182846,C,302,11.323728203042862,A,640,13.67820362810263,A
971,12.868915116900697,C,553,51.93915297050865,C,928,10.054914230885329,A,274,64.88899807613127,D
317,48.86868466913218,D,543,99.20748681608973,B,490,98.56407616339183,B,823,95.76484308765609,D
963,68.85861171475784,B,36,24.076815492829095,B,432,12.677446321521794,B,772,11.523674892738262,D
635,78.12153399847973,D,457,67.8554433501208,C,701,68.79924616678288,A,918,49.994152876493864,A
902,2.985218268616844,B,361,14.684738167113542,C,962,75.03350994312956,C,376,25.5447163456079,B
9,89.15648782440509,D,765,92.78027967337056,C,934,7.287570792733226,B,334,28.879214900569046,D
774,57.35885691210192,D,950,59.44780998116815,C,555,74.9045823659095,A,590,23.22097239983208,C
73,81.37900238103056,C,877,86.08174117690754,B,4,42.531979639634606,B,997,55.023456525367315,C
